node_id,timestamp,air_temperature_C,relative_humidity_pct,air_pressure_hPa,wind_speed_ms,wind_direction_deg,leaf_wetness_pct,soil_moisture_pct,solar_radiation_Wm2,battery_voltage_V,air_temperature_C_scaled,relative_humidity_pct_scaled,air_pressure_hPa_scaled,wind_speed_ms_scaled,wind_direction_deg_scaled,leaf_wetness_pct_scaled,soil_moisture_pct_scaled,solar_radiation_Wm2_scaled
SB-010,2010-12-16 09:20:00,11.84,100.0,1010.45,2.47,110.3,10.0,23.53,669.7,3.6,-1.2733691859207708,2.105378852865157,-0.6557332018897825,-0.08632258214899645,-0.6653751419021753,-0.32916566565820143,-1.9493762518216493,1.3292816539832633
SB-010,2010-12-16 10:50:00,15.73,90.37,1027.04,1.23,82.0,10.7,41.07,802.4,3.98,-0.5062574072690875,1.289792915221063,3.506770641170019,-0.9808242852351848,-0.9364196618688662,-0.27882718111946536,1.0092762230717933,1.755407872864121
SB-010,2010-12-16 11:30:00,14.69,81.37,1011.68,3.94,172.3,0.4,50.1,775.4,3.54,-0.7113464174998718,0.527563066955554,-0.3471208012289516,0.9740947594128555,-0.07156735964299374,-1.0195220250465828,2.532459338709638,1.6687054771611582
SB-010,2010-12-16 17:50:00,14.68,62.37,1008.27,2.83,198.6,4.5,39.28,43.9,3.33,-0.7133184272136294,-1.0815888349382987,-1.2027047737927767,0.17337146068247747,0.1803220705734008,-0.7246823298911282,0.707338484755986,-0.6802872064209632
SB-010,2010-12-17 07:10:00,11.89,92.34,1011.88,1.18,1.1,30.6,38.85,247.4,3.81,-1.263509137351983,1.4566365597858464,-0.29693992307270367,-1.0168929022951119,-1.7112430422683467,1.1522240221960338,0.6348059554398983,-0.02680803880789182
SB-010,2010-12-17 08:00:00,12.07,81.9,1015.34,0.65,264.6,29.1,39.01,357.0,3.21,-1.2280129625043472,0.5724499357978563,0.5711892690301977,-1.3992202431303373,0.8124400323331749,1.0443558410415992,0.6617948035575119,0.32513946374932007
SB-010,2010-12-17 15:50:00,18.41,72.37,1012.84,4.58,314.7,0.0,32.02,332.2,3.14,0.02224119601793322,-0.23466678130995489,-0.05607170792275911,1.4357730577799206,1.2922750305780937,-1.0482868733544322,-0.5172804985807522,0.24550170769622828
SB-010,2010-12-17 17:20:00,16.55,57.1,1012.38,1.96,204.6,13.1,43.92,157.2,3.59,-0.34455261074096916,-1.5279167572004353,-0.1714877276821123,-0.45422247616025146,0.23778733982428935,-0.10623809127236997,1.4900150801667944,-0.31645826445260455
SB-010,2010-12-17 18:00:00,13.67,55.32,1008.02,0.87,355.5,32.3,27.21,64.0,3.87,-0.9124914083031409,-1.6786688827462806,-1.2654308714880724,-1.2405183280666587,1.6830388614841358,1.2744746275043928,-1.3286327451165256,-0.6157420896198686
SB-010,2010-12-17 19:00:00,14.57,57.96,1007.36,1.89,87.6,1.0,44.17,0.0,3.38,-0.7350105340649622,-1.4550814605883977,-1.431027769403645,-0.5047185400441492,-0.8827854105680369,-0.976374752584809,1.5321851553505663,-0.821258879434299
SB-010,2010-12-17 20:40:00,10.66,60.02,1011.79,3.22,102.7,16.0,48.94,0.0,3.4,-1.5060663321441605,-1.2806155175409588,-0.3195213182430181,0.4547066737499077,-0.7381644829533007,0.10230705895953694,2.336790189856935,-0.821258879434299
SB-010,2010-12-18 03:40:00,11.94,82.92,1010.27,3.86,359.7,12.2,30.15,0.0,3.45,-1.2536490887831955,0.658835985267947,-0.7008959922304113,0.9163849721169723,1.7232645499597576,-0.17095899996503075,-0.8327126609553674,-0.821258879434299
SB-010,2010-12-18 08:50:00,13.91,89.45,1011.07,1.84,88.6,12.1,42.77,591.7,3.54,-0.8651631751729598,1.2118760862872553,-0.500172479605448,-0.540787157104076,-0.8732078656928889,-0.17815021204199302,1.2960327343214433,1.0788080663969264
SB-010,2010-12-18 09:00:00,14.04,88.77,1006.93,1.45,335.7,6.0,45.8,624.6,3.07,-0.839527048894112,1.1542853866405274,-1.5389166574395696,-0.8221223701715062,1.4934034729562036,-0.6168141487366937,1.8071340455487588,1.184456541160907
SB-010,2010-12-18 10:40:00,12.96,85.22,1012.03,3.55,104.1,21.1,31.89,808.3,3.44,-1.052504097979926,0.8536280576024657,-0.25930426445553195,0.6927595463454252,-0.7247559201280935,0.4690588748846147,-0.5392089376763141,1.7743539519251386
SB-010,2010-12-18 14:20:00,16.89,70.71,1015.06,4.09,226.6,0.0,28.63,678.2,3.74,-0.2775042804732128,-0.37525584221226077,0.500936039611445,1.0823006105926363,0.44849332707754724,-1.0482868733544322,-1.089106718072701,1.3565768526304924
SB-010,2010-12-18 14:40:00,17.97,70.74,1008.5,3.3,103.2,4.0,31.12,673.4,3.55,-0.0645272313873988,-0.37271507605137566,-1.1449967639131002,0.5124164610457905,-0.7333757105157267,-0.7606383902759398,-0.6690927692423316,1.3411630933944099
SB-010,2010-12-18 17:20:00,16.16,60.44,1009.22,0.11,216.2,7.2,29.5,225.2,3.27,-0.4214609895775133,-1.245044791288569,-0.9643456025506418,-1.7887613073775483,0.3488868603760071,-0.530519603813146,-0.9423548564331743,-0.09809667527477238
SB-010,2010-12-18 17:40:00,14.05,58.18,1010.1,3.57,190.4,0.0,46.85,50.3,3.64,-0.8375550391803542,-1.4364491754085744,-0.7435497386632021,0.707186993169396,0.1017862025971866,-1.0482868733544322,1.984248361320602,-0.6597355274395202
SB-010,2010-12-19 03:40:00,9.08,72.98,1008.15,2.12,278.2,14.2,30.41,0.0,3.96,-1.8176438669178518,-0.18300453603862601,-1.2328133006865198,-0.33880290156848514,0.9426946426351885,-0.027134758425784628,-0.7888557827642443,-0.821258879434299
SB-010,2010-12-19 05:20:00,9.86,91.35,1008.23,1.5,100.9,24.4,31.78,0.0,3.5,-1.6638271092447638,1.3727912764766397,-1.212740949424015,-0.7860537531115793,-0.7554040637285673,0.7063688734243706,-0.5577637707571735,-0.821258879434299
SB-010,2010-12-19 07:40:00,13.12,92.15,1004.48,0.99,254.6,17.9,30.54,379.9,3.78,-1.0209519425598057,1.440545040766908,-2.1536324148534502,-1.1539536471228342,0.7166645835816937,0.23894008842182066,-0.766927343668683,0.39867594010479585
SB-010,2010-12-19 16:40:00,13.98,65.05,1009.6,4.02,338.3,1.7,34.23,266.6,3.64,-0.851359107176657,-0.8546137245659028,-0.8690019340537934,1.0318045467087384,1.5183050896315888,-0.9260362680460729,-0.1444970339562088,0.034846998136437324
SB-010,2010-12-19 17:40:00,16.56,67.37,1015.18,3.23,6.2,8.4,43.49,13.3,3.66,-0.342580601027212,-0.6581278081241265,0.5310445665051879,0.4619203971618929,-1.6623975634050914,-0.4442250588895983,1.4174825508507065,-0.7785499215509877
SB-010,2010-12-19 20:20:00,14.37,53.49,1014.4,0.38,169.5,1.3,37.57,0.0,3.72,-0.7744507283401132,-1.833655618560267,0.3353391416958723,-1.5939907752539428,-0.0983844852934085,-0.9548011163539221,0.41889517049898556,-0.821258879434299
SB-010,2010-12-19 22:20:00,10.77,63.69,1015.68,1.12,128.4,5.7,39.4,0.0,3.87,-1.4843742252928276,-0.9697951238593574,0.6564967618957793,-1.060175242767024,-0.49202157966199483,-0.6383877849675805,0.7275801208441962,-0.821258879434299
SB-010,2010-12-19 23:10:00,11.72,57.14,1010.61,2.12,189.7,8.4,41.57,0.0,3.74,-1.2970333024858611,-1.5245290689859219,-0.6155884993648012,-0.33880290156848514,0.09508192118458277,-0.4442250588895983,1.0936163734393374,-0.821258879434299
SB-010,2010-12-20 00:10:00,11.09,73.93,1013.39,1.55,247.1,42.5,28.34,0.0,3.57,-1.4212699144525862,-0.10254694094393316,0.08192570700688,-0.7499851360516523,0.644832997018083,2.007978259354548,-1.1380240052858763,-0.821258879434299
SB-010,2010-12-20 05:00:00,11.08,81.86,1010.15,3.72,213.2,22.3,24.27,0.0,3.87,-1.4232419241663437,0.5690622475833425,-0.7310045191241544,0.8153928443491771,0.32015422575056285,0.5553534198081623,-1.8245528292776845,-0.821258879434299
SB-010,2010-12-20 08:50:00,13.0,86.91,1012.52,2.93,186.4,10.8,39.78,583.4,3.5,-1.044616059124896,0.9967578846656555,-0.13636111297275014,0.24550869480233142,0.06347602309659424,-0.2716359690425029,0.7916786351235301,1.0521551077178672
SB-010,2010-12-20 10:10:00,13.29,88.43,1015.76,1.83,330.7,0.0,27.71,733.5,3.6,-0.9874277774259276,1.1254900368171645,0.6765691131582843,-0.5480008805160614,1.4455157485804633,-1.0482868733544322,-1.2442925947489816,1.5341562038295233
SB-010,2010-12-20 10:40:00,15.87,88.24,1020.77,0.94,199.9,0.7,44.73,756.2,3.45,-0.47864927127648216,1.109398517798225,1.9336001109720076,-1.1900222641827611,0.19277287891109343,-0.9979483888156959,1.6266461237622147,1.6070504402168293
SB-010,2010-12-20 16:00:00,16.89,68.84,1014.58,3.31,20.1,19.3,37.3,315.3,3.13,-0.2775042804732128,-0.5336302662407602,0.3805019320365012,0.5196301844577761,-1.529269689640533,0.3396170574992931,0.37335148930051126,0.19123243038585536
SB-010,2010-12-20 18:40:00,15.06,58.11,1022.33,3.78,70.0,3.6,24.28,0.0,3.81,-0.6383820580908427,-1.4423776297839728,2.3250109605906673,0.8586751848210892,-1.0513502003706432,-0.789403238583789,-1.8228660262703333,-0.821258879434299
SB-010,2010-12-20 21:20:00,13.64,61.39,1018.36,2.73,45.2,4.1,40.59,0.0,3.57,-0.9184074374444133,-1.164587196193876,1.328920529189365,0.10123422656262351,-1.288873313274316,-0.7534471781989776,0.9283096787189516,-0.821258879434299
SB-010,2010-12-21 00:00:00,10.78,68.44,1017.26,0.39,185.6,41.1,44.76,0.0,3.66,-1.4824022155790701,-0.5675071483858943,1.0529256993300584,-1.5867770518419573,0.055813987196475665,1.907301290277076,1.6317065327842675,-0.821258879434299
SB-010,2010-12-21 03:00:00,8.5,79.18,1019.14,2.44,260.6,27.5,37.95,0.0,3.71,-1.932020430315789,0.342087137210947,1.5246259539986808,-0.10796375238495279,0.7741298528325825,0.9292964478102022,0.4829936847783194,-0.821258879434299
SB-010,2010-12-21 08:00:00,9.47,85.96,1020.04,2.55,357.2,33.9,34.69,415.5,3.43,-1.7407354880813075,0.9163002895709627,1.7504399057017395,-0.028612794853113604,1.6993206877718876,1.3895340207357898,-0.06690409561806822,0.5129946544390728
SB-010,2010-12-21 10:10:00,14.67,96.88,1017.24,1.47,354.9,0.0,41.68,683.6,3.8,-0.7152904369273868,1.8411391721331136,1.0479076115144392,-0.8076949233475355,1.6772923345590467,-1.0482868733544322,1.112171206520197,1.3739173317710849
SB-010,2010-12-21 13:20:00,14.84,75.2,1013.22,2.31,163.2,0.0,46.08,846.4,3.39,-0.6817662717935087,0.005012159866866101,0.039271960574089194,-0.20174215674076276,-0.15872301800684155,-1.0482868733544322,1.8543645297545837,1.8967006658615417
SB-010,2010-12-21 14:10:00,17.65,74.94,1015.4,0.32,252.7,4.4,31.04,734.3,3.66,-0.12763154222764014,-0.017007813527471258,0.5862435324770551,-1.6372731157258553,0.6984672483189123,-0.7318735419680905,-0.682587193301139,1.5367251637022037
SB-010,2010-12-21 15:30:00,18.3,68.18,1010.26,3.25,60.0,6.5,29.89,512.2,3.82,0.0005490891666003892,-0.5895271217802305,-0.7034050361382208,0.4763478439858637,-1.1471256491221242,-0.5808580883518821,-0.8765695391464899,0.8235176790493137
SB-010,2010-12-21 20:50:00,14.51,57.96,1014.53,3.4,300.1,5.6,40.08,0.0,3.67,-0.7468425923475075,-1.4550814605883977,0.3679567124974249,0.5845536951656445,1.152442875400932,-0.6455789970445429,0.842282725344056,-0.821258879434299
SB-010,2010-12-21 21:50:00,11.66,61.55,1018.48,0.93,321.2,10.5,34.61,0.0,3.77,-1.3088653607684064,-1.151036443335823,1.3590290560831082,-1.1972359875947463,1.3545290722665564,-0.2932096052733899,-0.08039851967687496,-0.821258879434299
SB-010,2010-12-21 23:10:00,11.1,68.39,1010.49,3.02,287.4,0.0,30.05,0.0,3.29,-1.4192979047388288,-0.5717417586540359,-0.6456970262585443,0.3104322055101998,1.0308080554865509,-1.0482868733544322,-0.8495806910288758,-0.821258879434299
SB-010,2010-12-22 00:50:00,8.7,74.9,1008.83,0.24,187.8,23.8,37.84,0.0,3.65,-1.8925802360406385,-0.020395501741983953,-1.0621983149552996,-1.694982903021738,0.07688458592180161,0.6632216009625969,0.4644388516974598,-0.821258879434299
SB-010,2010-12-22 04:00:00,8.68,84.98,1024.67,0.5,135.2,37.4,38.73,0.0,3.32,-1.8965242554681534,0.8333019283153859,2.912127235018643,-1.507426094310118,-0.42689427451098805,1.6412264434294705,0.614564319351687,-0.821258879434299
SB-010,2010-12-22 05:10:00,8.6,79.92,1013.58,3.73,267.1,23.1,37.12,0.0,3.99,-1.9123003331782138,0.404759369179444,0.12959754125531842,0.8226065677611624,0.8363838945210451,0.6128831164238607,0.34298903516819546,-0.821258879434299
SB-010,2010-12-22 19:20:00,14.83,53.98,1009.48,1.94,69.1,0.0,40.93,0.0,3.64,-0.6837382815072662,-1.7921564379324788,-0.8991104609475365,-0.46864992298422226,-1.0599699907582767,-1.0482868733544322,0.985660980968881,-0.821258879434299
SB-010,2010-12-22 21:00:00,12.77,57.32,1014.94,2.09,233.9,0.0,27.39,0.0,3.53,-1.0899722825413196,-1.5092844720206118,0.4708275127177304,-0.3604440718044415,0.5184094046661284,-1.0482868733544322,-1.2982702909842099,-0.821258879434299
SB-010,2010-12-22 23:10:00,11.69,73.67,1013.67,3.91,145.2,0.0,43.47,0.0,3.6,-1.3029493316271339,-0.12456691433827051,0.15217893642560432,0.9524535891768995,-0.33111882575950713,-1.0482868733544322,1.4141089448360042,-0.821258879434299
SB-010,2010-12-23 02:00:00,10.16,67.48,1012.41,1.34,80.7,43.6,34.36,0.0,3.59,-1.6046668178320374,-0.6488116655342148,-0.16396059595868367,-0.9014733277033454,-0.9488704702065587,2.087081592201134,-0.12256859486064695,-0.821258879434299
SB-010,2010-12-23 03:00:00,9.16,78.93,1010.33,4.19,249.1,33.5,28.5,0.0,3.74,-1.8018677892077914,0.32091408587023845,-0.6858417287835256,1.1544378447124906,0.6639880867683793,1.3607691724279407,-1.1110351571682622,-0.821258879434299
SB-010,2010-12-23 09:40:00,13.49,88.15,1012.81,2.2,210.3,6.7,40.76,725.5,3.71,-0.9479875831507766,1.101776219315571,-0.06359883964621627,-0.281093114272602,0.2923793456126336,-0.5664756641979576,0.9569853298439157,1.5084666051027196
SB-010,2010-12-23 10:20:00,14.08,82.35,1016.81,2.25,201.4,0.0,39.21,746.9,3.76,-0.8316390100390817,0.6105614282111308,0.9400187234785147,-0.24502449721267514,0.20713919622381555,-1.0482868733544322,0.6955308637045299,1.5771862816969195
SB-010,2010-12-23 14:50:00,16.18,68.52,1006.22,1.73,313.8,23.9,36.13,566.9,3.67,-0.41751697014999833,-0.5607317719568677,-1.7170587748941901,-0.6201381146359154,1.2836552401904606,0.670412813039559,0.17599553744045926,0.9991703103438344
SB-010,2010-12-23 21:30:00,12.68,63.86,1016.62,2.64,66.0,11.7,40.47,0.0,3.73,-1.1077203699651375,-0.9553974489476754,0.8923468892301049,0.036310715854755114,-1.0896603798712357,-0.20691506034984228,0.9080680426307404,-0.821258879434299
SB-010,2010-12-23 23:10:00,11.82,65.02,1015.23,1.06,94.6,8.8,32.33,0.0,3.53,-1.2773132053482856,-0.8571544907267878,0.5435897860442642,-1.1034575832389364,-0.8157425964420003,-0.41546021058174903,-0.4649896053528757,-0.821258879434299
SB-010,2010-12-24 01:10:00,10.15,69.88,1007.94,2.27,42.0,41.2,41.95,0.0,3.51,-1.606638827545795,-0.44555037266341313,-1.285503222750549,-0.23059705038870434,-1.3195214568747897,1.9144925023540385,1.1577148877186711,-0.821258879434299
SB-010,2010-12-24 01:30:00,11.24,69.19,1016.25,2.22,188.1,35.8,27.12,0.0,3.66,-1.391689768746223,-0.5039879943637686,0.7995122646410661,-0.2666656674486312,0.07975784938434588,1.5261670501980735,-1.3438139721826834,-0.821258879434299
SB-010,2010-12-24 04:50:00,9.02,89.73,1005.1,1.64,47.7,31.2,34.03,0.0,3.34,-1.8294759252003971,1.235589903788849,-1.9980716925691158,-0.6850616253437839,-1.2649294510864457,1.1953712946578072,-0.1782330941032257,-0.821258879434299
SB-010,2010-12-24 06:50:00,11.01,96.48,1014.69,5.07,54.4,25.0,37.78,162.9,3.17,-1.4370459921626466,1.8072622899879807,0.4081014150224347,1.7892455049672047,-1.2007599004229534,0.7495161458861445,0.45431803365335416,-0.29815442535975684
SB-010,2010-12-24 15:30:00,14.92,72.3,1010.83,3.53,97.8,25.4,27.99,518.0,3.7,-0.6659901940834484,-0.24059523568535393,-0.5603895333929342,0.6783320995214545,-0.7850944528415265,0.7782809941939937,-1.1970621105431574,0.8421426381262463
SB-010,2010-12-24 16:30:00,16.4,63.14,1010.38,2.13,15.0,4.9,39.27,340.2,3.44,-0.3741327564473327,-1.016375836808916,-0.6732965092444778,-0.3315891781564999,-1.5781151685037882,-0.695917481583279,0.7056516817486356,0.2711913064230321
SB-010,2010-12-24 18:10:00,17.18,57.16,1011.77,1.35,255.3,0.0,29.87,0.0,3.25,-0.22031599877424432,-1.5228352248786656,-0.3245394060586372,-0.8942596042913601,0.7233688649942975,-1.0482868733544322,-0.8799431451611917,-0.821258879434299
SB-010,2010-12-24 20:10:00,13.46,58.96,1007.91,1.4,138.3,10.1,34.61,0.0,3.58,-0.953903612292049,-1.3703892552255634,-1.293030354474006,-0.8581909872314333,-0.39720388539802876,-0.32197445358123916,-0.08039851967687496,-0.821258879434299
SB-010,2010-12-25 00:20:00,11.13,67.46,1011.12,3.04,106.6,14.2,42.37,0.0,3.62,-1.413381875597556,-0.6505055096414724,-0.4876272600664003,0.3248596523341706,-0.7008120579402233,-0.027134758425784628,1.2285606140274072,-0.821258879434299
SB-010,2010-12-25 02:10:00,11.75,80.72,1011.1,2.45,102.3,38.4,31.37,0.0,3.52,-1.2911172733445886,0.47251313346971124,-0.49264534788201936,-0.10075002897296724,-0.7419955009033601,1.7131385641990935,-0.6269226940585597,-0.821258879434299
SB-010,2010-12-25 09:20:00,15.47,98.42,1009.53,3.33,13.7,0.0,27.37,631.6,3.56,-0.5575296598267835,1.971565168391879,-0.8865652414084888,0.5340576312817469,-1.5905659768414806,-1.0482868733544322,-1.3016438969989115,1.2069349400468603
SB-010,2010-12-25 14:10:00,16.75,78.5,1012.64,3.16,152.1,14.8,40.54,813.7,3.76,-0.3051124164658185,0.2844964375642191,-0.10625258607900706,0.4114243332779953,-0.2650337661209853,0.016012514035989314,0.9198756636821965,1.7916944310657315
SB-010,2010-12-25 14:50:00,16.89,69.3,1016.12,4.03,51.2,0.2,40.45,557.2,3.76,-0.2775042804732128,-0.49467185177385686,0.7668946938395135,1.0390182701207242,-1.2314080440234274,-1.0339044492005074,0.9046944366160393,0.968021671887585
SB-010,2010-12-25 21:00:00,15.34,65.92,1002.85,3.2,318.0,5.1,37.96,0.0,3.5,-0.5831657861056316,-0.7809315059002365,-2.562606571826777,0.4402792269259369,1.3238809286660826,-0.6815350574293545,0.4846804877856699,-0.821258879434299
SB-010,2010-12-26 09:10:00,13.5,88.56,1015.19,2.61,224.8,11.5,37.01,622.6,3.54,-0.946015573437019,1.1365000235143325,0.5335536104130261,0.014669545618798767,0.43125374630228086,-0.22129748450376685,0.3244342020873359,1.178034141479206
SB-010,2010-12-26 10:10:00,15.1,93.01,1006.67,3.16,68.6,10.9,40.59,629.5,3.52,-0.6304940192358127,1.5133803373789456,-1.6041517990426748,0.4114243332779953,-1.0647587631958506,-0.26444475696554065,0.9283096787189516,1.2001914203810742
SB-010,2010-12-26 12:30:00,17.32,75.88,1017.58,4.56,34.9,0.0,28.11,875.2,3.69,-0.19270786278163862,0.06260285951359282,1.1332151043800494,1.4213456109559495,-1.3875220254883411,-1.0482868733544322,-1.1768204744549466,1.9891832212780356
SB-010,2010-12-26 17:50:00,15.05,57.45,1013.25,2.98,306.4,2.4,29.47,39.8,3.32,-0.6403540678046001,-1.498274485323443,0.04679909229751783,0.2815773118622582,1.2127814081143644,-0.8756977835073367,-0.9474152654552271,-0.6934531257684502
SB-010,2010-12-26 18:10:00,14.36,64.69,1009.2,3.22,266.0,12.4,37.74,0.0,3.44,-0.7764227380538707,-0.8851029184965231,-0.9693636903662609,0.4547066737499077,0.8258485951583819,-0.15657657581110607,0.4475708216239508,-0.821258879434299
SB-010,2010-12-26 21:30:00,13.22,61.73,1014.94,0.6,55.7,0.0,39.32,0.0,3.5,-1.00123184542223,-1.1357918463705128,0.4708275127177304,-1.4352888601902642,-1.1883090920852608,-1.0482868733544322,0.7140856967853895,-0.821258879434299
SB-010,2010-12-26 22:40:00,10.73,68.77,1017.19,3.99,124.9,0.0,31.73,0.0,3.55,-1.4922622641478576,-0.5395587206161592,1.0353623919753916,1.0101633764727826,-0.5255429867250132,-1.0482868733544322,-0.5661977857939281,-0.821258879434299
SB-010,2010-12-27 02:10:00,11.2,82.25,1013.24,1.36,3.4,29.7,40.86,0.0,3.59,-1.3995778076012535,0.6020922076748478,0.044290048389708285,-0.8870458808793746,-1.6892146890555058,1.0875031135033728,0.9738533599174247,-0.821258879434299
SB-010,2010-12-27 03:10:00,9.39,83.02,1011.66,3.62,294.4,27.4,40.2,0.0,3.4,-1.756511565791368,0.6673052058042299,-0.35213888904457075,0.7432556102293232,1.0978508696125875,0.9221052357332398,0.8625243614322673,-0.821258879434299
SB-010,2010-12-27 04:40:00,9.87,85.21,1009.22,4.63,154.0,39.6,28.01,0.0,3.74,-1.6618550995310062,0.8527811355488369,-0.9643456025506418,1.4718416748398473,-0.24683643085820386,1.7994331091226414,-1.193688504528455,-0.821258879434299
SB-010,2010-12-27 08:00:00,9.87,96.52,1012.67,3.29,308.2,31.3,36.24,362.9,3.26,-1.6618550995310062,1.8106499782024934,-0.09872545435557843,0.5052027376338053,1.2300209888896312,1.2025625067347696,0.19455037052131885,0.34408554281033776
SB-010,2010-12-27 12:10:00,16.84,81.9,1016.89,2.33,73.0,2.9,34.58,808.9,3.88,-0.28736432904200065,0.5724499357978563,0.9600910747410196,-0.18731470991679197,-1.022617565745199,-0.8397417231225252,-0.0854589286989278,1.776280671829649
SB-010,2010-12-27 15:30:00,17.64,59.1,1007.96,4.71,32.3,0.1,26.52,533.4,3.63,-0.12960355194139728,-1.3585323464747667,-1.2804851349349298,1.5295514621357305,-1.412423642163726,-1.0410956612774698,-1.4450221526237366,0.8915951156753436
SB-010,2010-12-27 18:20:00,15.5,58.48,1009.73,3.52,142.9,0.0,26.82,0.0,3.57,-0.551613630685511,-1.4110415137997243,-0.8363843632522409,0.6711183761094692,-0.3531471789723476,-1.0482868733544322,-1.39441806240321,-0.821258879434299
SB-010,2010-12-27 20:40:00,13.05,58.22,1009.48,0.45,89.7,19.5,32.49,0.0,3.76,-1.0347560105561082,-1.433061487194061,-0.8991104609475365,-1.543494711370045,-0.8626725663302259,0.35399948165321765,-0.438000757235261,-0.821258879434299
SB-010,2010-12-27 21:10:00,12.39,64.38,1011.34,4.22,225.4,2.6,47.23,0.0,3.65,-1.1649086516641058,-0.9113575021590019,-0.4324282940945332,1.1760790149484464,0.4370002732273697,-0.8613153593534121,2.048346875599935,-0.821258879434299
SB-010,2010-12-28 00:10:00,9.47,70.11,1009.54,2.53,149.2,21.1,27.2,0.0,3.87,-1.7407354880813075,-0.4260711654299609,-0.8840561975006793,-0.043040241677084395,-0.2928086462589148,0.4690588748846147,-1.3303195481238768,-0.821258879434299
SB-010,2010-12-28 01:00:00,9.21,79.79,1013.88,2.55,100.1,13.2,40.94,0.0,3.56,-1.7920077406390036,0.3937493824822759,0.20486885848966183,-0.028612794853113604,-0.7630660996286859,-0.0990468791954077,0.9873477839762315,-0.821258879434299
SB-010,2010-12-28 16:40:00,16.86,60.57,1016.26,1.7,236.2,0.0,28.85,342.1,3.72,-0.28342030961448567,-1.2340348045914002,0.8020213085488757,-0.6417792848718715,0.5404377578789689,-1.0482868733544322,-1.0519970519109814,0.27729258612064805
SB-010,2010-12-28 17:40:00,17.0,60.49,1011.45,2.84,92.5,0.0,30.1,157.6,3.44,-0.25581217362187997,-1.2408101810204268,-0.4048288111085997,0.1805851840944627,-0.8358554406798113,-1.0482868733544322,-0.8411466759921213,-0.3151737845162644
SB-010,2010-12-28 18:50:00,14.88,60.41,1007.74,4.87,335.3,1.7,41.44,0.0,3.3,-0.6738782329384784,-1.247585557449454,-1.3356841009067968,1.6449710367274968,1.4895724550061447,-0.9260362680460729,1.0716879343437755,-0.821258879434299
SB-010,2010-12-28 19:20:00,15.19,65.0,1013.42,4.33,109.9,1.6,33.62,0.0,3.58,-0.6127459318119949,-0.8588483348340442,0.08945283873030863,1.2554299724802858,-0.6692061598522345,-0.9332274801230351,-0.24739201740461236,-0.821258879434299
SB-010,2010-12-28 19:30:00,14.1,63.55,1014.81,2.97,160.9,1.4,33.38,0.0,3.61,-0.8276949906115667,-0.9816520326101542,0.4382099419161492,0.274363588450273,-0.180751371219682,-0.9476099042769598,-0.28787528958103265,-0.821258879434299
SB-010,2010-12-28 20:40:00,11.62,63.38,1010.5,2.46,338.5,2.7,35.57,0.0,3.57,-1.3167533996234368,-0.9960497075218356,-0.6431879823507347,-0.093536305560982,1.5202205986066184,-0.8541241472764497,0.08153456902880962,-0.821258879434299
SB-010,2010-12-28 22:00:00,14.05,69.73,1022.29,2.6,193.8,12.3,24.67,0.0,3.41,-0.8375550391803542,-0.4582542034678376,2.314974784959401,0.007455822206813531,0.13434985517269016,-0.16376778788806834,-1.7570807089836489,-0.821258879434299
SB-010,2010-12-29 03:50:00,10.82,75.39,1013.29,4.45,332.7,19.2,33.62,0.0,3.87,-1.4745141767240397,0.02110367888580443,0.05683526792875601,1.3419946534241105,1.4646708383307594,0.33242584542233067,-0.24739201740461236,-0.821258879434299
SB-010,2010-12-29 20:20:00,11.79,60.79,1008.62,5.08,134.1,2.0,37.39,0.0,3.43,-1.2832292344895586,-1.2154025194115767,-1.1148882370193571,1.79645922837919,-0.4374295738736509,-0.9044626318151859,0.38853271636666975,-0.821258879434299
SB-010,2010-12-29 20:30:00,14.45,53.45,1016.77,1.83,102.9,2.0,31.45,0.0,3.8,-0.7586746506300529,-1.8370433067747804,0.9299825478472765,-0.5480008805160614,-0.736248973978271,-0.9044626318151859,-0.613428269999753,-0.821258879434299
SB-010,2010-12-30 01:20:00,9.3,77.74,1011.19,2.13,73.5,29.5,33.6,0.0,3.77,-1.7742596532151858,0.2201303614884646,-0.4700639527117049,-0.3315891781564999,-1.0178287933076249,1.0731206893494483,-0.25076562341931347,-0.821258879434299
SB-010,2010-12-30 03:40:00,9.98,80.81,1019.44,3.51,223.4,43.2,29.55,0.0,3.54,-1.640162992679673,0.48013543195236663,1.5998972712330528,0.6639046526974837,0.4178451834770735,2.058316743893285,-0.9339208413964198,-0.821258879434299
SB-010,2010-12-30 10:00:00,16.41,83.86,1016.68,1.15,146.1,44.2,51.24,645.9,3.78,-0.3721607467335748,0.738446658309011,0.9074011526769621,-1.0385340725310679,-0.3224990353718738,2.1302288646629077,2.7247548815476383,1.2528550977710218
SB-010,2010-12-30 17:40:00,16.48,57.16,1011.81,0.02,284.7,1.7,37.98,109.8,3.47,-0.358356678737272,-1.5228352248786656,-0.314503230427399,-1.8536848180854169,1.004948684323651,-0.9260362680460729,0.488054093800371,-0.46866913690891704
SB-010,2010-12-30 19:30:00,16.16,59.85,1015.72,1.48,305.6,2.5,35.82,0.0,3.27,-0.4214609895775133,-1.295013192452641,0.666532937527046,-0.8004811999355501,1.2051193722142466,-0.8685065714303744,0.12370464421258161,-0.821258879434299
