test_case_id,node_id,true_label,injection_type,edad_raw_score
1450,SB-013,1,drift,0.6424555
1451,SB-011,1,multi_spike,2.0775306
1452,SB-007,1,spike,1.086993
1453,SB-001,1,dropout,0.51050794
1454,SB-019,1,drift,1.1045829
1455,SB-013,1,multi_spike,1.1133087
1456,SB-009,1,spike,0.47889215
1457,SB-005,1,dropout,0.5001945
1458,SB-011,1,drift,0.8996818
1459,SB-008,1,multi_spike,1.1791979
1460,SB-014,1,spike,0.74515617
1461,SB-011,1,dropout,0.63929576
1462,SB-010,1,drift,0.62219334
1463,SB-005,1,multi_spike,2.2499583
1464,SB-008,1,spike,1.647441
1465,SB-009,1,dropout,0.5952845
1466,SB-012,1,drift,1.4582939
1467,SB-015,1,multi_spike,1.4524511
1468,SB-018,1,spike,1.0697713
1469,SB-010,1,dropout,0.48727375
1470,SB-013,1,drift,2.0721364
1471,SB-015,1,multi_spike,1.0731264
1472,SB-015,1,spike,2.791969
1473,SB-001,1,dropout,0.4623484
1474,SB-001,1,drift,0.81927025
1475,SB-018,1,multi_spike,1.4515667
1476,SB-011,1,spike,0.80066997
1477,SB-002,1,dropout,0.26999164
1478,SB-018,1,drift,0.54196405
1479,SB-011,1,multi_spike,1.5286657
1480,SB-008,1,spike,0.8572592
1481,SB-014,1,dropout,0.86079043
1482,SB-004,1,drift,0.7190373
1483,SB-014,1,multi_spike,1.4363846
1484,SB-007,1,spike,1.5311416
1485,SB-004,1,dropout,0.41711038
1486,SB-014,1,drift,1.4314252
1487,SB-018,1,multi_spike,1.6081342
1488,SB-006,1,spike,2.5240388
1489,SB-011,1,dropout,0.71618295
1490,SB-017,1,drift,0.8142085
1491,SB-017,1,multi_spike,1.3501071
1492,SB-012,1,spike,1.1030053
1493,SB-002,1,dropout,0.53800565
1494,SB-009,1,drift,0.9350296
1495,SB-016,1,multi_spike,1.0584354
1496,SB-018,1,spike,1.1513455
1497,SB-008,1,dropout,0.5617239
1498,SB-016,1,drift,1.0409167
1499,SB-020,1,multi_spike,1.4616257
1500,SB-015,1,spike,0.8975141
1501,SB-009,1,dropout,0.3551579
1502,SB-020,1,drift,1.0086546
1503,SB-009,1,multi_spike,2.0816128
1504,SB-020,1,spike,0.7714454
1505,SB-002,1,dropout,0.43812254
1506,SB-015,1,drift,0.76782715
1507,SB-001,1,multi_spike,2.132123
1508,SB-010,1,spike,0.89909995
1509,SB-003,1,dropout,0.6631241
1510,SB-020,1,drift,1.2055756
1511,SB-013,1,multi_spike,1.2585541
1512,SB-018,1,spike,0.47894987
1513,SB-009,1,dropout,0.4356771
1514,SB-019,1,drift,0.77608705
1515,SB-002,1,multi_spike,1.2295016
1516,SB-015,1,spike,1.0765185
1517,SB-003,1,dropout,0.43611762
1518,SB-018,1,drift,0.73962045
1519,SB-020,1,multi_spike,1.823271
1520,SB-006,1,spike,2.0313642
1521,SB-018,1,dropout,0.4799481
1522,SB-018,1,drift,1.2196673
1523,SB-011,1,multi_spike,1.6026129
1524,SB-011,1,spike,1.3789929
1525,SB-010,1,dropout,0.4505865
1526,SB-006,1,drift,0.99334216
1527,SB-003,1,multi_spike,1.2721782
1528,SB-003,1,spike,0.7710265
1529,SB-017,1,dropout,0.46295455
1530,SB-017,1,drift,1.2320279
1531,SB-016,1,multi_spike,1.6305648
1532,SB-004,1,spike,3.6074843
1533,SB-015,1,dropout,0.5240183
1534,SB-004,1,drift,0.7882672
1535,SB-007,1,multi_spike,1.5978546
1536,SB-016,1,spike,1.5648152
1537,SB-007,1,dropout,0.75651103
1538,SB-015,1,drift,1.3407543
1539,SB-008,1,multi_spike,1.1695958
1540,SB-009,1,spike,1.2955432
1541,SB-017,1,dropout,0.6773205
1542,SB-008,1,drift,0.7426226
1543,SB-016,1,multi_spike,1.3715459
1544,SB-002,1,spike,1.2635704
1545,SB-011,1,dropout,0.55517596
1546,SB-006,1,drift,1.0013093
1547,SB-005,1,multi_spike,1.6526653
1548,SB-004,1,spike,1.7409056
1549,SB-015,1,dropout,0.6599471
1550,SB-016,1,drift,0.8502593
1551,SB-010,1,multi_spike,2.1230264
1552,SB-006,1,spike,1.7357649
1553,SB-009,1,dropout,0.57782626
1554,SB-017,1,drift,1.2136133
1555,SB-015,1,multi_spike,2.2621245
1556,SB-003,1,spike,1.2153368
1557,SB-006,1,dropout,0.38582838
1558,SB-020,1,drift,0.81913865
1559,SB-020,1,multi_spike,1.0912341
1560,SB-012,1,spike,1.1689545
1561,SB-015,1,dropout,0.74873257
1562,SB-011,1,drift,1.497125
1563,SB-008,1,multi_spike,2.2759998
1564,SB-006,1,spike,0.46801773
1565,SB-009,1,dropout,0.5088002
1566,SB-017,1,drift,2.037109
1567,SB-005,1,multi_spike,2.2846308
1568,SB-014,1,spike,1.2955782
1569,SB-006,1,dropout,0.6747183
1570,SB-013,1,drift,0.8731149
1571,SB-012,1,multi_spike,2.3054688
1572,SB-013,1,spike,1.0089345
1573,SB-007,1,dropout,0.50572324
1574,SB-003,1,drift,0.83506393
1575,SB-018,1,multi_spike,2.1606088
1576,SB-020,1,spike,1.1476872
1577,SB-005,1,dropout,0.38399014
1578,SB-019,1,drift,1.0982542
1579,SB-010,1,multi_spike,0.96718186
1580,SB-002,1,spike,1.4193873
1581,SB-015,1,dropout,0.6192009
1582,SB-006,1,drift,0.38423753
1583,SB-019,1,multi_spike,1.1951844
1584,SB-020,1,spike,0.8103871
1585,SB-013,1,dropout,0.51302886
1586,SB-007,1,drift,0.6291065
1587,SB-003,1,multi_spike,1.4950658
1588,SB-015,1,spike,0.62478673
1589,SB-014,1,dropout,0.7140187
1590,SB-018,1,drift,0.9520936
1591,SB-015,1,multi_spike,1.74142
1592,SB-018,1,spike,1.7713504
1593,SB-020,1,dropout,0.53656507
1594,SB-006,1,drift,0.45113012
1595,SB-020,1,multi_spike,1.0983267
1596,SB-003,1,spike,0.8130979
1597,SB-014,1,dropout,0.5634451
1598,SB-006,1,drift,1.2965919
1599,SB-014,1,multi_spike,1.3870218
1600,SB-001,1,spike,1.6190739
1601,SB-006,1,dropout,0.47930068
1602,SB-017,1,drift,0.8343098
1603,SB-004,1,multi_spike,2.5246816
1604,SB-005,1,spike,0.71006256
1605,SB-003,1,dropout,0.42613667
1606,SB-008,1,drift,2.0108573
1607,SB-011,1,multi_spike,0.8430392
1608,SB-007,1,spike,0.96499604
1609,SB-011,1,dropout,0.6596908
1610,SB-013,1,drift,1.0645288
1611,SB-014,1,multi_spike,1.275874
1612,SB-008,1,spike,2.2353585
1613,SB-015,1,dropout,0.5330768
1614,SB-003,1,drift,1.8959975
1615,SB-011,1,multi_spike,1.1018692
1616,SB-017,1,spike,1.5428284
1617,SB-009,1,dropout,0.6260237
1618,SB-013,1,drift,0.74576265
1619,SB-016,1,multi_spike,1.4626217
1620,SB-014,1,spike,1.5650896
1621,SB-017,1,dropout,0.5661809
1622,SB-002,1,drift,0.5194708
1623,SB-013,1,multi_spike,1.2157365
1624,SB-009,1,spike,1.6902338
1625,SB-015,1,dropout,0.5824439
1626,SB-020,1,drift,0.6058333
1627,SB-018,1,multi_spike,0.85392994
1628,SB-016,1,spike,1.2951077
1629,SB-007,1,dropout,0.610383
1630,SB-005,1,drift,1.0925015
1631,SB-002,1,multi_spike,2.6373734
1632,SB-019,1,spike,0.59659106
1633,SB-019,1,dropout,0.66571313
1634,SB-009,1,drift,1.9310143
1635,SB-014,1,multi_spike,1.7637111
1636,SB-008,1,spike,1.2979383
1637,SB-019,1,dropout,0.5653239
1638,SB-008,1,drift,1.234659
1639,SB-003,1,multi_spike,1.2070968
1640,SB-019,1,spike,1.7419761
1641,SB-005,1,dropout,0.45588708
1642,SB-007,1,drift,1.0261716
1643,SB-009,1,multi_spike,2.625043
1644,SB-018,1,spike,0.92683214
1645,SB-011,1,dropout,0.85053706
1646,SB-012,1,drift,0.86274844
1647,SB-019,1,multi_spike,1.2334942
1648,SB-017,1,spike,0.8404173
1649,SB-008,1,dropout,0.6002785
1650,SB-008,1,drift,0.5276591
1651,SB-014,1,multi_spike,1.6635205
1652,SB-012,1,spike,0.96370274
1653,SB-003,1,dropout,0.6839016
1654,SB-014,1,drift,0.76743805
1655,SB-012,1,multi_spike,1.8947477
1656,SB-016,1,spike,1.9083405
1657,SB-015,1,dropout,0.53629583
1658,SB-015,1,drift,0.6120315
1659,SB-005,1,multi_spike,1.003602
1660,SB-009,1,spike,1.6302562
1661,SB-010,1,dropout,0.61051834
1662,SB-018,1,drift,1.3032895
1663,SB-015,1,multi_spike,1.5323386
1664,SB-006,1,spike,0.917744
1665,SB-008,1,dropout,0.43618506
1666,SB-014,1,drift,0.57201576
1667,SB-014,1,multi_spike,2.015479
1668,SB-006,1,spike,1.1971532
1669,SB-019,1,dropout,0.5531788
1670,SB-020,1,drift,0.92146665
1671,SB-007,1,multi_spike,1.49747
1672,SB-002,1,spike,1.1712676
1673,SB-015,1,dropout,0.50257343
1674,SB-007,1,drift,1.6083795
1675,SB-013,1,multi_spike,1.122128
1676,SB-008,1,spike,1.477537
1677,SB-015,1,dropout,0.39791143
1678,SB-009,1,drift,1.0400462
1679,SB-020,1,multi_spike,2.3116262
1680,SB-011,1,spike,1.2077737
1681,SB-012,1,dropout,0.64486456
1682,SB-006,1,drift,0.942435
1683,SB-010,1,multi_spike,2.1074271
1684,SB-012,1,spike,0.9622598
1685,SB-006,1,dropout,0.8336812
1686,SB-010,1,drift,0.7989463
1687,SB-003,1,multi_spike,1.2536376
1688,SB-016,1,spike,1.0040389
1689,SB-017,1,dropout,0.64419305
1690,SB-006,1,drift,0.5956994
1691,SB-013,1,multi_spike,2.306018
1692,SB-014,1,spike,0.951724
1693,SB-012,1,dropout,0.26809835
1694,SB-017,1,drift,0.9494226
1695,SB-009,1,multi_spike,0.95958835
1696,SB-015,1,spike,1.0243293
1697,SB-013,1,dropout,0.32574892
1698,SB-008,1,drift,0.96694195
1699,SB-012,1,multi_spike,2.301188
1700,SB-005,1,spike,1.09055
1701,SB-004,1,dropout,0.5807984
1702,SB-008,1,drift,2.3367238
1703,SB-019,1,multi_spike,1.1518786
1704,SB-014,1,spike,1.1573676
1705,SB-003,1,dropout,0.6487533
1706,SB-001,1,drift,0.61112255
1707,SB-009,1,multi_spike,1.1219071
1708,SB-005,1,spike,0.9295761
1709,SB-010,1,dropout,0.66443247
1710,SB-016,1,drift,0.54109424
1711,SB-011,1,multi_spike,2.029948
1712,SB-010,1,spike,1.7291276
1713,SB-016,1,dropout,0.6379616
1714,SB-002,1,drift,0.77877253
1715,SB-001,1,multi_spike,1.9571977
1716,SB-012,1,spike,0.9781054
1717,SB-020,1,dropout,0.41664615
1718,SB-007,1,drift,0.78063923
1719,SB-005,1,multi_spike,0.7834015
1720,SB-003,1,spike,1.0571675
1721,SB-007,1,dropout,0.56267405
1722,SB-015,1,drift,0.7219069
1723,SB-017,1,multi_spike,2.1100523
1724,SB-011,1,spike,0.70929307
1725,SB-005,1,dropout,0.39030817
1726,SB-004,1,drift,0.53826094
1727,SB-007,1,multi_spike,1.3268042
1728,SB-001,1,spike,2.2164474
1729,SB-017,1,dropout,0.66643983
1730,SB-018,1,drift,0.981178
1731,SB-019,1,multi_spike,1.320888
1732,SB-009,1,spike,0.71916986
1733,SB-016,1,dropout,0.45726737
1734,SB-007,1,drift,0.5717104
1735,SB-016,1,multi_spike,0.7804232
1736,SB-009,1,spike,1.2341125
1737,SB-019,1,dropout,0.5434685
1738,SB-015,1,drift,1.8268149
1739,SB-007,1,multi_spike,0.7047215
1740,SB-003,1,spike,1.1411581
1741,SB-009,1,dropout,0.69242346
1742,SB-008,1,drift,1.0270243
1743,SB-019,1,multi_spike,1.8204
1744,SB-008,1,spike,0.97667706
1745,SB-016,1,dropout,0.69205916
1746,SB-005,1,drift,0.51240283
1747,SB-018,1,multi_spike,0.82880396
1748,SB-017,1,spike,1.3085661
1749,SB-010,1,dropout,0.6873729
1750,SB-012,1,drift,0.5634728
1751,SB-007,1,multi_spike,1.7210485
1752,SB-007,1,spike,0.9688153
1753,SB-004,1,dropout,0.36870512
1754,SB-016,1,drift,0.9963058
1755,SB-013,1,multi_spike,2.2667513
1756,SB-018,1,spike,1.1233034
1757,SB-010,1,dropout,0.5586225
1758,SB-015,1,drift,0.5773133
1759,SB-007,1,multi_spike,1.8958318
1760,SB-009,1,spike,1.145717
1761,SB-010,1,dropout,0.6450395
1762,SB-015,1,drift,0.8398349
1763,SB-002,1,multi_spike,1.0479696
1764,SB-002,1,spike,1.1404958
1765,SB-009,1,dropout,0.64854205
1766,SB-008,1,drift,0.65646654
1767,SB-009,1,multi_spike,1.0296303
1768,SB-014,1,spike,0.8989673
1769,SB-015,1,dropout,0.60692114
1770,SB-004,1,drift,0.95533085
1771,SB-007,1,multi_spike,1.7104448
1772,SB-002,1,spike,0.5091187
1773,SB-007,1,dropout,0.56485057
1774,SB-020,1,drift,1.2955757
1775,SB-008,1,multi_spike,1.1016238
1776,SB-004,1,spike,1.0921105
1777,SB-020,1,dropout,0.44244376
1778,SB-009,1,drift,0.53814113
1779,SB-005,1,multi_spike,1.6849684
1780,SB-020,1,spike,0.9986077
1781,SB-001,1,dropout,0.57992905
1782,SB-001,1,drift,1.9909292
1783,SB-004,1,multi_spike,1.3102325
1784,SB-016,1,spike,2.6128318
1785,SB-004,1,dropout,0.47580928
1786,SB-010,1,drift,0.70741534
1787,SB-015,1,multi_spike,2.265325
1788,SB-015,1,spike,0.4933532
1789,SB-003,1,dropout,0.49054986
1790,SB-014,1,drift,1.318157
1791,SB-001,1,multi_spike,1.0671263
1792,SB-017,1,spike,0.749449
1793,SB-001,1,dropout,0.63727593
1794,SB-017,1,drift,1.5713814
1795,SB-009,1,multi_spike,1.8109465
1796,SB-016,1,spike,1.5117294
1797,SB-015,1,dropout,0.54300344
1798,SB-018,1,drift,0.7409029
1799,SB-009,1,multi_spike,1.3119427
1800,SB-005,1,spike,1.2869662
1801,SB-003,1,dropout,0.58140796
1802,SB-003,1,drift,0.7094328
1803,SB-006,1,multi_spike,1.2518342
1804,SB-003,1,spike,0.9450366
1805,SB-003,1,dropout,0.44974288
1806,SB-004,1,drift,1.7228836
1807,SB-007,1,multi_spike,1.0624069
1808,SB-008,1,spike,1.6163732
1809,SB-016,1,dropout,0.80471134
1810,SB-002,1,drift,0.9152184
1811,SB-017,1,multi_spike,1.8767759
1812,SB-002,1,spike,1.1670082
1813,SB-007,1,dropout,0.41986248
1814,SB-011,1,drift,1.0500934
1815,SB-010,1,multi_spike,1.2629728
1816,SB-012,1,spike,1.4690516
1817,SB-013,1,dropout,0.32304704
1818,SB-003,1,drift,0.7448402
1819,SB-006,1,multi_spike,1.447097
1820,SB-016,1,spike,0.57449085
1821,SB-010,1,dropout,0.4628673
1822,SB-004,1,drift,1.241491
1823,SB-018,1,multi_spike,2.1540234
1824,SB-009,1,spike,1.2913756
1825,SB-002,1,dropout,0.49612123
1826,SB-016,1,drift,0.8932613
1827,SB-002,1,multi_spike,1.2333469
1828,SB-012,1,spike,0.78091085
1829,SB-011,1,dropout,0.47467715
1830,SB-011,1,drift,1.063392
1831,SB-012,1,multi_spike,1.3379956
1832,SB-013,1,spike,0.7824925
1833,SB-008,1,dropout,0.51666427
1834,SB-011,1,drift,1.0774568
1835,SB-001,1,multi_spike,1.6862155
1836,SB-007,1,spike,1.3760723
1837,SB-018,1,dropout,0.8064252
1838,SB-002,1,drift,1.1933578
1839,SB-017,1,multi_spike,1.516691
1840,SB-006,1,spike,0.67513555
1841,SB-019,1,dropout,0.5892147
1842,SB-001,1,drift,0.62546664
1843,SB-001,1,multi_spike,1.1281906
1844,SB-013,1,spike,0.9641726
1845,SB-018,1,dropout,0.42591578
1846,SB-011,1,drift,0.59432924
1847,SB-016,1,multi_spike,0.99679744
1848,SB-009,1,spike,1.2116755
1849,SB-011,1,dropout,0.48184586
1850,SB-004,1,drift,0.9513317
1851,SB-004,1,multi_spike,1.0544064
1852,SB-004,1,spike,1.2196579
1853,SB-019,1,dropout,0.54223067
1854,SB-003,1,drift,0.7471181
1855,SB-006,1,multi_spike,1.4959888
1856,SB-001,1,spike,0.97746545
1857,SB-009,1,dropout,0.600202
1858,SB-015,1,drift,1.0114969
1859,SB-011,1,multi_spike,2.0590992
1860,SB-017,1,spike,1.6952484
1861,SB-005,1,dropout,0.34888864
1862,SB-014,1,drift,0.46575913
1863,SB-017,1,multi_spike,1.529209
1864,SB-010,1,spike,1.9004378
1865,SB-018,1,dropout,0.38850737
1866,SB-013,1,drift,0.5333499
1867,SB-015,1,multi_spike,0.5788461
1868,SB-011,1,spike,1.7132065
1869,SB-011,1,dropout,0.6200658
1870,SB-006,1,drift,2.0297256
1871,SB-020,1,multi_spike,2.195374
1872,SB-009,1,spike,2.488654
1873,SB-013,1,dropout,0.43926054
1874,SB-014,1,drift,1.0140321
1875,SB-019,1,multi_spike,1.3118929
1876,SB-017,1,spike,1.1214815
1877,SB-004,1,dropout,0.6784199
1878,SB-012,1,drift,0.9643455
1879,SB-009,1,multi_spike,1.765831
1880,SB-007,1,spike,1.1217273
1881,SB-002,1,dropout,0.61940217
1882,SB-018,1,drift,0.83843493
1883,SB-011,1,multi_spike,1.6009701
1884,SB-003,1,spike,1.7759119
1885,SB-017,1,dropout,0.6426901
1886,SB-017,1,drift,1.442532
1887,SB-012,1,multi_spike,1.1540041
1888,SB-010,1,spike,1.3469241
1889,SB-016,1,dropout,0.451485
1890,SB-011,1,drift,0.8231841
1891,SB-010,1,multi_spike,1.4415276
1892,SB-003,1,spike,1.3038931
1893,SB-017,1,dropout,0.68896544
1894,SB-011,1,drift,0.8636798
1895,SB-016,1,multi_spike,1.8408854
1896,SB-012,1,spike,0.9399648
1897,SB-013,1,dropout,0.52496403
1898,SB-008,1,drift,0.44899794
1899,SB-013,1,multi_spike,1.5019616
1900,SB-011,1,spike,0.7523876
1901,SB-016,1,dropout,0.56495005
1902,SB-004,1,drift,1.7786056
1903,SB-007,1,multi_spike,1.7816528
1904,SB-003,1,spike,0.7277826
1905,SB-012,1,dropout,0.54815435
1906,SB-018,1,drift,0.7637736
1907,SB-020,1,multi_spike,2.1148365
1908,SB-012,1,spike,1.646106
1909,SB-014,1,dropout,0.75497895
1910,SB-006,1,drift,0.62143075
1911,SB-011,1,multi_spike,3.048671
1912,SB-012,1,spike,1.1010717
1913,SB-010,1,dropout,0.41884884
1914,SB-005,1,drift,0.87910956
1915,SB-015,1,multi_spike,1.4297261
1916,SB-006,1,spike,0.77329415
1917,SB-014,1,dropout,0.4172563
1918,SB-014,1,drift,1.6596286
1919,SB-010,1,multi_spike,1.5238291
1920,SB-016,1,spike,0.9522974
1921,SB-007,1,dropout,0.5868943
1922,SB-013,1,drift,0.5707008
1923,SB-018,1,multi_spike,1.6788174
1924,SB-007,1,spike,0.68639135
1925,SB-011,1,dropout,0.53059167
1926,SB-018,1,drift,1.4939835
1927,SB-017,1,multi_spike,1.108108
1928,SB-004,1,spike,1.9715061
1929,SB-017,1,dropout,0.5156584
1930,SB-008,1,drift,1.1768494
1931,SB-010,1,multi_spike,1.8970426
1932,SB-005,1,spike,0.6543621
1933,SB-008,1,dropout,0.5566513
1934,SB-004,1,drift,0.41161016
1935,SB-005,1,multi_spike,0.67012703
1936,SB-007,1,spike,1.2070765
1937,SB-002,1,dropout,0.46472517
1938,SB-010,1,drift,0.7122097
1939,SB-007,1,multi_spike,1.1498195
1940,SB-012,1,spike,1.1070197
1941,SB-006,1,dropout,0.52326566
1942,SB-003,1,drift,1.3922466
1943,SB-016,1,multi_spike,1.5108
1944,SB-019,1,spike,2.066949
1945,SB-002,1,dropout,0.80302405
1946,SB-016,1,drift,1.1291553
1947,SB-004,1,multi_spike,1.4568946
1948,SB-019,1,spike,1.7041587
1949,SB-012,1,dropout,0.6205055
1950,SB-011,1,drift,1.5169612
1951,SB-020,1,multi_spike,1.3151759
1952,SB-001,1,spike,3.3116202
1953,SB-009,1,dropout,0.33123186
1954,SB-006,1,drift,0.511268
1955,SB-003,1,multi_spike,1.3600075
1956,SB-008,1,spike,0.97349054
1957,SB-007,1,dropout,0.39147857
1958,SB-004,1,drift,0.71709096
1959,SB-008,1,multi_spike,1.1471
1960,SB-002,1,spike,1.3211335
1961,SB-018,1,dropout,0.51781917
1962,SB-016,1,drift,1.3895682
1963,SB-012,1,multi_spike,1.517276
1964,SB-003,1,spike,0.6140496
1965,SB-019,1,dropout,0.7570671
1966,SB-017,1,drift,0.9786427
1967,SB-014,1,multi_spike,1.5740765
1968,SB-016,1,spike,0.71562046
1969,SB-008,1,dropout,0.5587179
1970,SB-001,1,drift,1.1680123
1971,SB-001,1,multi_spike,1.3431777
1972,SB-003,1,spike,0.5586424
1973,SB-010,1,dropout,0.5292679
1974,SB-018,1,drift,2.0109062
1975,SB-007,1,multi_spike,1.4863474
1976,SB-005,1,spike,1.3471957
1977,SB-012,1,dropout,0.505426
1978,SB-007,1,drift,0.911168
1979,SB-002,1,multi_spike,2.105409
1980,SB-003,1,spike,1.4185169
1981,SB-001,1,dropout,0.681826
1982,SB-015,1,drift,0.6899045
1983,SB-009,1,multi_spike,1.2389367
1984,SB-001,1,spike,1.8374847
1985,SB-017,1,dropout,0.46878046
1986,SB-012,1,drift,0.9029484
1987,SB-007,1,multi_spike,0.98692185
1988,SB-004,1,spike,2.2082155
1989,SB-007,1,dropout,0.45765
1990,SB-013,1,drift,0.8255558
1991,SB-012,1,multi_spike,1.8493999
1992,SB-003,1,spike,1.0958828
1993,SB-015,1,dropout,0.44288176
1994,SB-020,1,drift,1.075142
1995,SB-012,1,multi_spike,1.9416678
1996,SB-007,1,spike,1.2130814
1997,SB-012,1,dropout,0.6248676
1998,SB-002,1,drift,0.5339144
1999,SB-009,1,multi_spike,1.0894914
2000,SB-006,1,spike,1.7032518
2001,SB-008,1,dropout,0.6140335
2002,SB-013,1,drift,0.96510726
2003,SB-011,1,multi_spike,1.5479503
2004,SB-004,1,spike,1.4588366
2005,SB-005,1,dropout,0.6807542
2006,SB-011,1,drift,1.6997554
2007,SB-002,1,multi_spike,2.2631862
2008,SB-017,1,spike,1.3517725
2009,SB-012,1,dropout,0.4203191
2010,SB-015,1,drift,1.6759171
2011,SB-005,1,multi_spike,1.4210521
2012,SB-005,1,spike,1.154096
2013,SB-007,1,dropout,0.66017705
2014,SB-012,1,drift,0.9524348
2015,SB-006,1,multi_spike,1.4092296
2016,SB-003,1,spike,1.0090948
2017,SB-001,1,dropout,0.659151
2018,SB-014,1,drift,0.76870203
2019,SB-004,1,multi_spike,0.82528853
2020,SB-012,1,spike,0.5223215
2021,SB-006,1,dropout,0.90927625
2022,SB-008,1,drift,0.49016938
2023,SB-016,1,multi_spike,1.1046073
2024,SB-010,1,spike,1.1334928
2025,SB-016,1,dropout,0.7923875
2026,SB-020,1,drift,0.6996125
2027,SB-019,1,multi_spike,2.254374
2028,SB-006,1,spike,0.7377799
2029,SB-004,1,dropout,0.5571881
2030,SB-004,1,drift,1.3385205
2031,SB-006,1,multi_spike,2.6185558
2032,SB-007,1,spike,1.0520566
2033,SB-015,1,dropout,0.44480038
2034,SB-013,1,drift,1.045931
2035,SB-006,1,multi_spike,1.8447099
2036,SB-001,1,spike,1.1303253
2037,SB-016,1,dropout,0.82365304
2038,SB-007,1,drift,0.815156
2039,SB-005,1,multi_spike,1.0853852
2040,SB-005,1,spike,0.6545329
2041,SB-020,1,dropout,0.6438181
2042,SB-018,1,drift,1.2979964
2043,SB-015,1,multi_spike,2.5784183
2044,SB-016,1,spike,2.6394467
2045,SB-010,1,dropout,0.57657236
2046,SB-004,1,drift,1.738402
2047,SB-020,1,multi_spike,0.9741581
2048,SB-001,1,spike,1.0060682
2049,SB-013,1,dropout,0.50868714
2050,SB-001,1,drift,1.7463912
2051,SB-002,1,multi_spike,2.3674698
2052,SB-004,1,spike,1.2742139
2053,SB-005,1,dropout,0.58385736
2054,SB-015,1,drift,1.068688
2055,SB-009,1,multi_spike,0.847625
2056,SB-003,1,spike,0.7337706
2057,SB-012,1,dropout,0.37319922
2058,SB-002,1,drift,0.59238756
2059,SB-011,1,multi_spike,1.8793412
2060,SB-004,1,spike,0.8510313
2061,SB-015,1,dropout,0.506835
2062,SB-009,1,drift,1.5834184
2063,SB-002,1,multi_spike,1.4184881
2064,SB-012,1,spike,1.3071877
2065,SB-020,1,dropout,0.50164646
2066,SB-019,1,drift,1.1520793
2067,SB-011,1,multi_spike,1.4353101
2068,SB-002,1,spike,0.63051605
2069,SB-007,1,dropout,0.68150634
2070,SB-010,1,drift,1.0634167
2071,SB-003,1,multi_spike,1.1515636
2072,SB-003,1,spike,0.95797104
2073,SB-013,1,dropout,0.61149824
2074,SB-011,1,drift,0.89660037
2075,SB-005,1,multi_spike,1.0105364
2076,SB-004,1,spike,1.2700766
2077,SB-001,1,dropout,0.6413648
2078,SB-014,1,drift,0.5651776
2079,SB-017,1,multi_spike,1.7864844
2080,SB-006,1,spike,1.4221791
2081,SB-005,1,dropout,0.6267296
2082,SB-016,1,drift,0.77745175
2083,SB-011,1,multi_spike,1.5375372
2084,SB-012,1,spike,0.96493244
2085,SB-013,1,dropout,0.46473235
2086,SB-013,1,drift,0.90360135
2087,SB-019,1,multi_spike,1.6261128
2088,SB-001,1,spike,0.98650634
2089,SB-008,1,dropout,0.36139488
2090,SB-014,1,drift,0.70718974
2091,SB-008,1,multi_spike,1.219011
2092,SB-011,1,spike,0.9537439
2093,SB-002,1,dropout,0.7705222
2094,SB-012,1,drift,0.9487661
2095,SB-015,1,multi_spike,2.0937972
2096,SB-012,1,spike,2.1915193
2097,SB-005,1,dropout,0.4988727
2098,SB-005,1,drift,2.3162942
2099,SB-016,1,multi_spike,1.6693865
2100,SB-018,1,spike,0.88514775
2101,SB-016,1,dropout,0.366683
2102,SB-002,1,drift,0.6217403
2103,SB-009,1,multi_spike,1.006527
2104,SB-017,1,spike,1.7034417
2105,SB-011,1,dropout,0.72778916
2106,SB-016,1,drift,0.63273764
2107,SB-017,1,multi_spike,1.0795667
2108,SB-012,1,spike,2.0670166
2109,SB-001,1,dropout,0.51797414
2110,SB-001,1,drift,0.91656625
2111,SB-010,1,multi_spike,1.1882896
2112,SB-010,1,spike,2.259845
2113,SB-007,1,dropout,0.465683
2114,SB-016,1,drift,0.80518883
2115,SB-012,1,multi_spike,1.7252048
2116,SB-005,1,spike,0.89257574
2117,SB-012,1,dropout,0.7149533
2118,SB-005,1,drift,0.8049548
2119,SB-009,1,multi_spike,1.2699096
2120,SB-012,1,spike,1.3018608
2121,SB-002,1,dropout,0.57372683
2122,SB-013,1,drift,1.189207
2123,SB-018,1,multi_spike,1.1714631
2124,SB-006,1,spike,1.694289
2125,SB-015,1,dropout,0.50894237
2126,SB-005,1,drift,0.9058239
2127,SB-004,1,multi_spike,1.0620605
2128,SB-020,1,spike,0.9333867
2129,SB-016,1,dropout,0.74253905
2130,SB-018,1,drift,0.45963147
2131,SB-012,1,multi_spike,2.3593245
2132,SB-015,1,spike,1.2077127
2133,SB-016,1,dropout,0.57583123
2134,SB-002,1,drift,0.95057946
2135,SB-008,1,multi_spike,1.8969462
2136,SB-001,1,spike,0.9642848
2137,SB-006,1,dropout,0.6062201
2138,SB-020,1,drift,0.7627036
2139,SB-001,1,multi_spike,1.924219
2140,SB-016,1,spike,1.426164
2141,SB-005,1,dropout,0.43097758
2142,SB-008,1,drift,1.4274261
2143,SB-014,1,multi_spike,1.3665648
2144,SB-013,1,spike,0.71304625
2145,SB-011,1,dropout,0.644679
2146,SB-013,1,drift,0.67755985
2147,SB-008,1,multi_spike,2.1912866
2148,SB-006,1,spike,1.1412098
2149,SB-001,1,dropout,0.50540864
2150,SB-008,1,drift,0.8493684
2151,SB-018,1,multi_spike,1.2948015
